entity_type,entity_id,tfidf_similarity,lsa_similarity,bm25_similarity,combined_score,cluster_id,x,y,analyzed_at
opportunity,98381308,0.09003271687817849,0.2917372620594281,0.21207884150612466,0.43801445108014453,9,0.17718155285938184,-0.18401463345733196,2026-09-04T06:34:12+00:00
opportunity,98381326,0.0901275595361172,0.2935304798377683,0.211771038772677,0.4380347437736086,9,0.17718155285938184,-0.18401463345733196,2026-09-04T06:34:12+00:00
opportunity,98381331,0.1410777303175378,0.5484477790445631,0.9017292220978795,0.6580702407545297,5,-0.1234447791168937,-0.04105466141169887,2026-09-04T06:34:12+00:00
opportunity,98381332,0.14363915192252735,0.47721824308828226,0.9179203947580646,0.8996124897533349,8,-0.14522861331031434,0.12915796095109752,2026-09-04T06:34:12+00:00
opportunity,98381337,0.08830980232340108,0.37932541571365097,0.25022562869492226,0.5076021399550811,8,-0.14522861331031434,0.12915796095109752,2026-09-04T06:34:12+00:00
opportunity,98381339,0.10438340182461053,0.4310611225603259,0.446257046824386,0.5345750551522939,8,-0.14522861331031434,0.12915796095109752,2026-09-04T06:34:12+00:00
opportunity,98381340,0.08982859076306887,0.29107883917852223,0.21230787075685356,0.443729374521873,9,0.17718155285938184,-0.18401463345733196,2026-09-04T06:34:12+00:00
opportunity,98381346,0.08642029279317236,0.4075390409500636,0.16414389517622419,0.44298214023114757,8,-0.14522861331031434,0.12915796095109752,2026-09-04T06:34:12+00:00
opportunity,98381359,0.07872438869251973,0.24506564672207265,0.13543751124806552,0.5587331869828523,0,-0.058061698551848874,-0.023555247825087233,2026-09-04T06:34:12+00:00
opportunity,98381366,0.08492915862651715,0.2821693879096585,0.21129330889796819,0.3750327384925255,9,0.2111979170721086,-0.185034348142844,2026-09-04T06:34:12+00:00
opportunity,98381369,0.1182164690681455,0.38306480807721677,0.2158022272436676,0.4625090737718379,0,-0.12235675639490032,-0.17709565959006304,2026-09-04T06:34:12+00:00
